,mass,redshift,x,y,z,radius,temp,t_id,id,d_id,is_sf,is_sf_first,mm_prog_id,time,dm,dt,dmdt,dyn_heating
1550,40253.73046875,22.99808120727539,0.2707299888134002,0.3649100065231323,0.1921699941158294,0.0007420000038109,275.8668765733234,505841.0,67611.0,97483.0,0,0,44369.0,138.14454150580775,7328.359375,8.220422904162973,891.4820393594086,4.0074895603465893e-29
1551,32925.37109375,24.0,0.2707000076770782,0.3648500144481659,0.1922399997711181,0.0006940000457689,251.3495151853815,505841.0,44369.0,67611.0,0,0,-1.0,129.92411860164478,,,,0.0
1552,467462.65625,15.0,0.3315899968147278,0.2384099960327148,0.1440300047397613,0.0016799999866634,943.2613093055928,495563.0,495563.0,-1.0,0,0,432712.0,253.74185883223876,111940.28125,22.07396242885136,5071.145772346271,6.712086913951867e-29
1553,355522.375,16.001020431518555,0.33092001080513,0.2380899935960769,0.1428799927234649,0.0015330000314861,835.077849421911,495563.0,432712.0,495563.0,0,0,367103.0,231.6678964033874,67462.6875,18.987911605947204,3552.9282471943893,5.474101437435833e-29
1554,288059.6875,16.998559951782227,0.3304699957370758,0.2377299964427948,0.1418499946594238,0.001429000054486,768.3541740295203,495563.0,367103.0,432712.0,0,0,293433.0,212.6799847974402,64179.09375,16.5981957081423,3866.6307397807545,6.76515960969933e-29
1555,223880.59375,18.00057029724121,0.330020010471344,0.2374600023031234,0.1409599930047989,0.0013140001101419,685.6598619580476,495563.0,293433.0,367103.0,0,0,228811.0,196.0817890892979,42985.078125,14.511235540830228,2962.1928473321923,5.950753821824323e-29
1556,180895.515625,19.0,0.3296000063419342,0.2373699992895126,0.1400000005960464,0.0012240000069141,626.0988128118647,495563.0,228811.0,293433.0,0,0,173801.0,181.57055354846767,41014.921875,12.807605791256492,3202.387904771406,7.270351271403822e-29
1557,139880.59375,19.99958038330078,0.3292700052261352,0.2372699975967407,0.1392199993133545,0.0011230000527575,553.8265305587911,495563.0,173801.0,228811.0,0,0,128659.0,168.76294775721118,29701.4921875,11.350404355654462,2616.7783328973233,6.795941046958517e-29
1558,110179.1015625,20.997360229492188,0.3290700018405914,0.2371000051498413,0.1385000050067901,0.0010379999876022,494.79570970508365,495563.0,128659.0,173801.0,0,0,92793.0,157.41254340155672,22567.1640625,10.170670546238483,2218.847219551933,6.536126915798684e-29
1559,87611.9375,21.99907875061035,0.3288100063800812,0.2369599938392639,0.1378300040960312,0.0009610000997781,444.0241116786385,495563.0,92793.0,128659.0,0,0,63877.0,147.24187285531823,18507.4609375,9.097331349510483,2034.383516051206,6.763048096966194e-29
1560,69104.4765625,22.99808120727539,0.3285999894142151,0.2369199991226196,0.1371999979019165,0.0008880000677891,395.5180157136856,495563.0,63877.0,92793.0,0,0,41460.0,138.14454150580775,11402.984375,8.220422904162973,1387.1530100021155,5.207758488745891e-29
1561,57701.4921875,24.0,0.3285099864006042,0.2367900013923645,0.1366599947214126,0.000836000079289,365.3554649709452,495563.0,41460.0,63877.0,0,0,24450.0,129.92411860164478,13164.1796875,7.430117858677974,1771.7322844515788,7.35856348161577e-29
1562,44537.3125,25.001039505004883,0.3283300101757049,0.2367199957370758,0.1361600011587143,0.0007670000777579,319.7346926072117,495563.0,24450.0,41460.0,0,0,-1.0,122.4940007429668,,,,0.0
1563,463880.59375,15.0,0.3425799906253814,0.3277699947357178,0.1582600027322769,0.0016750000650063,938.4363934575508,508409.0,508409.0,-1.0,0,0,446308.0,253.74185883223876,137611.9375,22.07396242885136,6234.129370453983,8.272577153991681e-29
1564,326268.65625,16.001020431518555,0.3413600027561188,0.3276300132274627,0.1574999988079071,0.0014900000533089,788.6166021229245,508409.0,446308.0,508409.0,0,0,381113.0,231.6678964033874,95373.140625,18.987911605947204,5022.8346647204835,7.963533706788077e-29
1565,230895.515625,16.998559951782227,0.3403500020503998,0.3275299966335296,0.1568800061941146,0.0013279999839141,663.0049811382,508409.0,381113.0,446308.0,0,0,305483.0,212.6799847974402,52089.546875,16.5981957081423,3138.2656157890283,5.910951145371163e-29
1566,178805.96875,18.00057029724121,0.339599996805191,0.3272599875926971,0.1566500067710876,0.0012190000852569,590.2270471500117,508409.0,305483.0,381113.0,0,0,239067.0,196.0817890892979,40492.546875,14.511235540830228,2790.427235576614,6.041908942233015e-29
1567,138313.421875,19.0,0.338919997215271,0.3272700011730194,0.156029999256134,0.0011190000222995,523.5207130909106,508409.0,239067.0,305483.0,0,0,182170.0,181.57055354846767,33358.203125,12.807605791256492,2604.5619820507754,6.466519904259984e-29
1568,104955.21875,19.99958038330078,0.3383600115776062,0.3272300064563751,0.1554200053215026,0.0010210000909864,457.3038083076241,508409.0,182170.0,239067.0,0,0,135327.0,168.76294775721118,48298.50390625,11.350404355654462,4255.223196712724,1.216156605876633e-28
1569,56656.71484375,20.997360229492188,0.3378799855709076,0.3272500038146972,0.1548700034618377,0.0008309999830089,317.5855378578948,508409.0,135327.0,182170.0,0,0,98193.0,157.41254340155672,12014.92578125,10.170670546238483,1181.330741825434,4.34357387714518e-29
1570,44641.7890625,21.99907875061035,0.337440013885498,0.327210009098053,0.1544400006532669,0.0007680000271648,283.26447282227656,508409.0,98193.0,135327.0,0,0,68109.0,147.24187285531823,8253.73046875,9.097331349510483,907.2694124958,3.776184151820689e-29
1571,36388.05859375,22.99808120727539,0.3371100127696991,0.3271799981594085,0.1540900021791458,0.0007170000462792,257.9099321630255,508409.0,68109.0,98193.0,0,0,-1.0,138.14454150580775,,,,0.0
1572,35641.7890625,20.997360229492188,0.3377900123596191,0.3265900015830993,0.1558399945497512,0.0007120000664144,233.16648303367504,508409.0,135328.0,182170.0,0,0,-1.0,157.41254340155672,,,,0.0
1573,66179.1015625,16.001020431518555,0.3427299857139587,0.3273200094699859,0.157039999961853,0.0008750000270083,272.2468863399868,508409.0,446309.0,508409.0,0,0,381114.0,231.6678964033874,13597.015625,18.987911605947204,716.0879988898452,1.9323012206753338e-29
1574,52582.0859375,16.998559951782227,0.3422000110149383,0.326449990272522,0.156139999628067,0.000811000005342,247.24736829777655,508409.0,381114.0,446309.0,0,0,305485.0,212.6799847974402,15358.20703125,16.5981957081423,925.2937669433541,2.8539074294488505e-29
1575,37223.87890625,18.00057029724121,0.3415499925613403,0.3257099986076355,0.1552899926900863,0.0007230000337585,207.32206517228587,508409.0,305485.0,381114.0,0,0,-1.0,196.0817890892979,,,,0.0
1576,460149.25,15.0,0.1547800004482269,0.1526000052690506,0.0771799981594085,0.0016710000345483,933.3972609417228,461187.0,461187.0,-1.0,0,0,396352.0,253.74185883223876,114179.125,22.07396242885136,5172.570414941194,6.882410832881512e-29
1577,345970.125,16.001020431518555,0.1538300067186355,0.1523099988698959,0.0773399993777275,0.0015190001577138,820.0520355715086,461187.0,396352.0,461187.0,0,0,329642.0,231.6678964033874,68059.6875,18.987911605947204,3584.369303609093,5.572908855393653e-29
1578,277910.4375,16.998559951782227,0.1528999954462051,0.1522700041532516,0.0775500014424324,0.001412000041455,750.1987888848176,461187.0,329642.0,396352.0,0,0,261139.0,212.6799847974402,93731.34375,16.5981957081423,5647.080284998675,9.999121402907168e-29
1579,184179.09375,18.00057029724121,0.152099996805191,0.1523800045251846,0.0777100026607513,0.0012310000602155,601.9928277175973,461187.0,261139.0,329642.0,0,0,201899.0,196.0817890892979,62283.578125,14.511235540830228,4292.0933885852,9.202091060615188e-29
1580,121895.515625,19.0,0.1513999998569488,0.1522800028324127,0.0777300000190734,0.0010730000212788,481.2264537378976,461187.0,201899.0,261139.0,0,0,152179.0,181.57055354846767,35865.6640625,12.807605791256492,2800.3410354013868,7.251687276312224e-29
1581,86029.8515625,19.99958038330078,0.1509499996900558,0.1521400064229965,0.0777899995446205,0.0009550000540912,400.52986429577487,461187.0,152179.0,201899.0,0,0,111684.0,168.76294775721118,19955.2265625,11.350404355654462,1758.1071067797554,5.369049868468648e-29
1582,66074.625,20.997360229492188,0.1504800021648407,0.1518999934196472,0.0776899978518486,0.0008750000270083,351.8705494825098,461187.0,111684.0,152179.0,0,0,79447.0,157.41254340155672,16940.296875,10.170670546238483,1665.6027543105497,5.818164831877856e-29
1583,49134.328125,21.99907875061035,0.1500000059604644,0.1517300009727478,0.0776899978518486,0.0007930000429041,301.96345116665435,461187.0,79447.0,111684.0,0,0,53746.0,147.24187285531823,10134.328125,9.097331349510483,1113.98911786865,4.4907273210852835e-29
1584,39000.0,22.99808120727539,0.1495800018310547,0.1515299975872039,0.0776100009679794,0.0007340000593103,270.1086912694245,461187.0,53746.0,79447.0,0,0,33932.0,138.14454150580775,6492.5390625,8.220422904162973,789.8059671859533,3.588068624352639e-29
1585,32507.4609375,24.0,0.1491899937391281,0.1513800024986267,0.0775199979543685,0.0006910000229254,249.21812323713564,461187.0,33932.0,53746.0,0,0,-1.0,129.92411860164478,,,,0.0
1586,453880.59375,15.0,0.1738000065088272,0.1223499998450279,0.4782899916172027,0.0016630000900477,924.9007527181318,470054.0,470054.0,-1.0,0,0,405832.0,253.74185883223876,68059.71875,22.07396242885136,3083.2578867237635,4.1212574763875326e-29
1587,385820.875,16.001020431518555,0.1742500066757202,0.1218300014734268,0.4770199954509735,0.0015750001184642,881.8732076627987,470054.0,405832.0,470054.0,0,0,339461.0,231.6678964033874,67910.4375,18.987911605947204,3576.509039505417,5.36223857070874e-29
1588,317910.4375,16.998559951782227,0.1747400015592575,0.1214499995112419,0.4758799970149994,0.0014770000707358,820.5586655973716,470054.0,339461.0,405832.0,0,0,269838.0,212.6799847974402,47014.9375,16.5981957081423,2832.533025076736,4.7956359810929136e-29
1589,270895.5,18.00057029724121,0.1751399934291839,0.1211699992418289,0.4748499989509582,0.0014000000664964,778.5722983376487,470054.0,269838.0,339461.0,0,0,209319.0,196.0817890892979,40746.25,14.511235540830228,2807.9104556846573,5.293547190387232e-29
1590,230149.25,19.0,0.1755300015211105,0.1208200007677078,0.4740099906921386,0.0013260000851005,735.1298181238956,470054.0,209319.0,269838.0,0,0,158316.0,181.57055354846767,37313.4375,12.807605791256492,2913.3811664841505,6.104051113874802e-29
1591,192835.8125,19.99958038330078,0.1758300065994262,0.1205400004982948,0.4732399880886078,0.0012500000884756,686.00493486216,470054.0,158316.0,209319.0,0,0,116660.0,168.76294775721118,28955.21875,11.350404355654462,2551.02971160453,5.952802076419638e-29
1592,163880.59375,20.997360229492188,0.1761000007390976,0.1203600019216537,0.4724400043487549,0.0011840000515803,644.7303713749927,470054.0,116660.0,158316.0,0,0,83400.0,157.41254340155672,26611.9375,10.170670546238483,2616.537167241362,6.752178065860205e-29
1593,137268.65625,21.99907875061035,0.1763100028038025,0.1201099976897239,0.4718100130558014,0.0011160001158714,598.9794959239528,470054.0,83400.0,116660.0,0,0,56788.0,147.24187285531823,25925.375,9.097331349510483,2849.7780287397154,8.156765669017874e-29
1594,111343.28125,22.99808120727539,0.1765200048685073,0.1198699995875358,0.4712100028991699,0.0010410000104457,543.5900300888059,470054.0,56788.0,83400.0,0,0,36234.0,138.14454150580775,21641.7890625,8.220422904162973,2632.685606909615,8.430878772196377e-29
1595,89701.4921875,24.0,0.1767600029706955,0.1197199970483779,0.4706099927425384,0.0009690000442788,490.2948621432523,470054.0,36234.0,56788.0,0,0,20702.0,129.92411860164478,24671.64453125,7.430117858677974,3320.4916800121628,1.1904919124654373e-28
1596,65029.84765625,25.001039505004883,0.1769800037145614,0.1196700036525726,0.4700100123882293,0.0008700000471435,411.5117626749333,470054.0,20702.0,36234.0,0,0,9422.0,122.4940007429668,32104.4765625,12.899844081737768,2488.7491941046105,1.0330397378294822e-28
1597,32925.37109375,27.003360748291016,0.0959199965000152,0.0434500016272068,0.0434099994599819,0.0006940000457689,281.5432685733555,470054.0,9422.0,20702.0,0,0,-1.0,109.59415666122904,,,,0.0
1598,453432.8125,15.0,0.2653000056743622,0.2273000031709671,0.1294499933719635,0.0016630000900477,924.2923608048588,490451.0,490451.0,-1.0,0,0,427319.0,253.74185883223876,98656.71875,22.07396242885136,4469.370602038019,5.97598041576153e-29
1599,354776.09375,16.001020431518555,0.2655700147151947,0.226620003581047,0.1283099949359893,0.0015320000238716,833.9088364884476,490451.0,427319.0,490451.0,0,0,361556.0,231.6678964033874,62985.0625,18.987911605947204,3317.1137409483435,5.114356174831791e-29
1600,291791.03125,16.998559951782227,0.265720009803772,0.2258599996566772,0.1270699948072433,0.0014349999837577,774.975102751031,490451.0,361556.0,427319.0,0,0,288818.0,212.6799847974402,67910.4375,16.5981957081423,4091.434918235499,7.127838271880648e-29
1601,223880.59375,18.00057029724121,0.2660199999809265,0.2255699932575225,0.1264200061559677,0.0013140001101419,685.6598619580476,490451.0,288818.0,361556.0,0,0,225140.0,196.0817890892979,75746.265625,14.511235540830228,5219.835720526547,1.0486136103931742e-28
1602,148134.328125,19.0,0.2662400007247925,0.2251800000667572,0.125900000333786,0.0011449999874457,548.0179707997551,490451.0,225140.0,288818.0,0,0,170964.0,181.57055354846767,27179.109375,12.807605791256492,2122.1069587849634,5.149590987866742e-29
1603,120955.21875,19.99958038330078,0.2664499878883362,0.2248000055551529,0.1252499967813491,0.0010700001148507,502.67258348052826,490451.0,170964.0,225140.0,0,0,126520.0,168.76294775721118,24044.7734375,11.350404355654462,2118.4067707263266,5.7747916756649e-29
1604,96910.4453125,20.997360229492188,0.2666600048542022,0.2245099991559982,0.1246199980378151,0.0009940001182258,454.2275881991928,490451.0,126520.0,170964.0,0,0,91158.0,157.41254340155672,23000.0,10.170670546238483,2261.404486108963,6.952604845578443e-29
1605,73910.4453125,21.99907875061035,0.2668400108814239,0.2242500036954879,0.1240200027823448,0.0009080000454559,396.4315792066664,490451.0,91158.0,126520.0,0,0,62675.0,147.24187285531823,19970.1484375,9.097331349510483,2195.1655568283295,7.72317866496804e-29
1606,53940.296875,22.99808120727539,0.2669599950313568,0.2240500003099441,0.1234600022435188,0.0008180000586435,335.30319794431773,490451.0,62675.0,91158.0,0,0,40591.0,138.14454150580775,13477.61328125,8.220422904162973,1639.5279705651992,6.685125607857037e-29
1607,40462.68359375,24.0,0.2671000063419342,0.2239100039005279,0.1230200007557869,0.0007430000114254,288.3770423459713,490451.0,40591.0,62675.0,0,0,-1.0,129.92411860164478,,,,0.0
1608,450447.75,15.0,0.2383400052785873,0.3022800087928772,0.3030900061130523,0.001659000176005,920.2312832821336,513631.0,513631.0,-1.0,1,0,451869.0,253.74185883223876,50746.28125,22.07396242885136,2298.920341717762,3.0806536365630566e-29
1609,399701.46875,16.001020431518555,0.2378299981355667,0.3036899864673614,0.3043799996376037,0.0015940000303089,902.8996819784312,513631.0,451869.0,513631.0,0,0,386889.0,231.6678964033874,39104.46875,18.987911605947204,2059.4402144652963,3.051541799373967e-29
1610,360597.0,16.998559951782227,0.2375099956989288,0.3048099875450134,0.3052999973297119,0.0015400000847876,892.4581605868999,513631.0,386889.0,451869.0,0,0,310620.0,212.6799847974402,39253.71875,16.5981957081423,2364.93890301245,3.839300094751237e-29
1611,321343.28125,18.00057029724121,0.2396800071001052,0.2949399948120117,0.3040899932384491,0.0014820001088082,872.4567716390957,513631.0,310620.0,386889.0,1,0,243524.0,196.0817890892979,73731.34375,14.511235540830228,5080.983183171571,9.048755002019148e-29
1612,247611.9375,19.0,0.2389200031757354,0.2940999865531921,0.304280012845993,0.0013589999871328,771.8603052332107,513631.0,243524.0,310620.0,1,0,185921.0,181.57055354846767,-12835.8125,12.807605791256492,-1002.2023404844928,0.0
1613,260447.75,19.99958038330078,0.2388200014829635,0.2934800088405609,0.3044399917125702,0.0013820000458508,838.2029799007072,513631.0,185921.0,243524.0,1,1,138426.0,168.76294775721118,104029.84375,11.350404355654462,9165.298476628735,1.9348245159389192e-28
1614,156417.90625,20.997360229492188,0.2385099977254867,0.2927500009536743,0.3046000003814697,0.0011660000309348,625.0058492070817,513631.0,138426.0,185921.0,0,0,100713.0,157.41254340155672,35149.25,10.170670546238483,3455.9422449289327,9.057961446704393e-29
1615,121268.65625,21.99907875061035,0.2384999990463256,0.2918899953365326,0.304639995098114,0.0010710000060498,551.4803955169008,513631.0,100713.0,138426.0,0,0,70111.0,147.24187285531823,40044.78125,9.097331349510483,4401.816281227875,1.3130455854853381e-28
1616,81223.875,22.99808120727539,0.2383500039577484,0.2918800115585327,0.3046300113201141,0.0009370000334456,440.5054375393436,513631.0,70111.0,100713.0,0,0,46242.0,138.14454150580775,22164.17578125,8.220422904162973,2696.233033220913,9.591606921464683e-29
1617,59059.69921875,24.0,0.2380300015211105,0.2911800146102905,0.3048399984836578,0.0008430000161752,371.06648331187046,513631.0,46242.0,70111.0,0,0,27979.0,129.92411860164478,5850.74609375,7.430117858677974,787.4365124527125,3.245207152408651e-29
1618,53208.953125,25.001039505004883,0.2378000020980835,0.2906300127506256,0.3050299882888794,0.0008140000281855,359.9953654090738,513631.0,27979.0,46242.0,0,0,14581.0,122.4940007429668,5850.74609375,12.899844081737768,453.5516907551515,2.012821969183715e-29
